Name,name_base,SRA_ID,BioProject,reason
1058,1058,SRR17046147,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1057,1057,SRR17046148,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1056,1056,SRR17046149,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1055,1055,SRR17046150,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1054,1054,SRR17046151,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1053,1053,SRR17046152,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1052,1052,SRR17046153,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1051,1051,SRR17046154,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
842,842,SRR17046155,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1049,1049,SRR17046157,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1048,1048,SRR17046158,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1047,1047,SRR17046159,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1046,1046,SRR17046160,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1045,1045,SRR17046161,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1044,1044,SRR17046162,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1043,1043,SRR17046163,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1042,1042,SRR17046164,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1041,1041,SRR17046165,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
841,841,SRR17046166,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1040,1040,SRR17046167,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1039,1039,SRR17046168,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1038,1038,SRR17046169,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1037,1037,SRR17046170,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1036,1036,SRR17046171,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1035,1035,SRR17046172,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1034,1034,SRR17046173,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1033,1033,SRR17046174,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1032,1032,SRR17046175,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
1031,1031,SRR17046176,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
840,840,SRR17046177,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
831,831,SRR17046178,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
830,830,SRR17046179,PRJNA783885,SNPTools name has no GRIN plant-name match — needs curation
PI 306617,PI 306617,SRR18441530,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
PI 306615,PI 306615,SRR18441531,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21879,Ames 21879,SRR18441532,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21878,Ames 21878,SRR18441533,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21877,Ames 21877,SRR18441534,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21867,Ames 21867,SRR18441535,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RIMH001,RIMH001,SRR18441536,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RRA-14,RRA-14,SRR18441537,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RID0009,RID0009,SRR18441538,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21865,Ames 21865,SRR18441539,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RID0008,RID0008,SRR18441540,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RID0007,RID0007,SRR18441541,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RID0006,RID0006,SRR18441542,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RID0005,RID0005,SRR18441543,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
PI 462368,PI 462368,SRR18441544,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
PI 441932,PI 441932,SRR18441545,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
PI 441931,PI 441931,SRR18441546,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
PI 441929,PI 441929,SRR18441547,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21884,Ames 21884,SRR18441549,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21864,Ames 21864,SRR18441550,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21882,Ames 21882,SRR18441551,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21875,Ames 21875,SRR18441552,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21874,Ames 21874,SRR18441553,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21873,Ames 21873,SRR18441554,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21872,Ames 21872,SRR18441555,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21871,Ames 21871,SRR18441556,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21870,Ames 21870,SRR18441557,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RIN1,RIN1,SRR18441558,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RIL2,RIL2,SRR18441559,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RIL003,RIL003,SRR18441560,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Ames 21863,Ames 21863,SRR18441561,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D3_2,5D3_2,SRR18458783,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D2_5,5D2_5,SRR18458784,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D2_3,5D2_3,SRR18458785,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D2_2,5D2_2,SRR18458786,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D1_5,5D1_5,SRR18458787,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D1_3,5D1_3,SRR18458788,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D1_2,5D1_2,SRR18458789,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
Hmes-21875,Hmes-21875,SRR18458790,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D2,5D2,SRR18458791,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D1,5D1,SRR18458792,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
6.00E+06,6.00E+06,SRR18458793,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D7_5,5D7_5,SRR18458794,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
6E6_5,6E6_5,SRR18458795,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D7_3,5D7_3,SRR18458796,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D7_2,5D7_2,SRR18458797,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D6_5,5D6_5,SRR18458798,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D6_3,5D6_3,SRR18458799,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D6_2,5D6_2,SRR18458800,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D5_5,5D5_5,SRR18458801,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D5_3,5D5_3,SRR18458802,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D5_2,5D5_2,SRR18458803,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D3_5,5D3_5,SRR18458804,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
5D3_3,5D3_3,SRR18458805,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
6E6_3,6E6_3,SRR18458806,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
6E6_2,6E6_2,SRR18458807,PRJNA816255,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0383,RIMMA0383,SRR2858648,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0384,RIMMA0384,SRR2859791,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0387,RIMMA0387,SRR2859795,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0415,RIMMA0415,SRR2886831,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0670,RIMMA0670,SRR2886833,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0672,RIMMA0672,SRR2886856,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0720,RIMMA0720,SRR2886873,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA1007,RIMMA1007,SRR2886875,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA1012,RIMMA1012,SRR2886877,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0390,RIMMA0390,SRR2886904,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0392,RIMMA0392,SRR2889568,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0393,RIMMA0393,SRR2889570,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0409,RIMMA0409,SRR2889573,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0421,RIMMA0421,SRR2889575,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0662,RIMMA0662,SRR2889577,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0703,RIMMA0703,SRR2889579,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0399,RIMMA0399,SRR2889581,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0395,RIMMA0395,SRR2889669,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0398,RIMMA0398,SRR2889676,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0466,RIMMA0466,SRR2889688,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0625,RIMMA0625,SRR2889702,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0438,RIMMA0438,SRR2889706,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA1008,RIMMA1008,SRR2889710,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0626,RIMMA0626,SRR2890159,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0677,RIMMA0677,SRR2890161,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0733,RIMMA0733,SRR2890163,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA1010,RIMMA1010,SRR2890165,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0468,RIMMA0468,SRR2890167,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0665,RIMMA0665,SRR2890169,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
RIMMA0385,RIMMA0385,SRR2890172,PRJNA300309,SNPTools name has no GRIN plant-name match — needs curation
Tehuacan162,Tehuacan162,SRR4999771,PRJNA352392,SNPTools name has no GRIN plant-name match — needs curation
282set_Ms71,282set_Ms71,SRR5663770,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_VaW6,282set_VaW6,SRR5663782,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_B57,282set_B57,SRR5664041,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_B103,282set_B103,SRR5725631,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_VA102,282set_VA102,SRR5725639,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_H91,282set_H91,SRR5725654,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_H95,282set_H95,SRR5725655,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_HP301,282set_HP301,SRR5725657,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_A679,282set_A679,SRR5725663,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_A654,282set_A654,SRR5725665,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_A641,282set_A641,SRR5725666,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_A632,282set_A632,SRR5725669,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_A634,282set_A634,SRR5725672,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_T8,282set_T8,SRR5725675,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_NC336,282set_NC336,SRR5725679,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_NC328,282set_NC328,SRR5725680,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_IDS91,282set_IDS91,SRR5725688,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_IDS69,282set_IDS69,SRR5725689,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_4722,282set_4722,SRR5725694,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_Ki21,282set_Ki21,SRR5725707,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_R177,282set_R177,SRR5725723,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_CML158Q,282set_CML158Q,SRR5725735,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_L578,282set_L578,SRR5725749,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
282set_Os420,282set_Os420,SRR5725763,PRJNA389800,SNPTools name has no GRIN plant-name match — needs curation
