sample,runs,bases,platform,strategies,studies,x_cov,accession,n_traits,in_snptools,collection,PLANT_NAME,matched
SAMN07209518,3,14582323300,ILLUMINA,WGS,PRJNA389800,6.3,,,False,,,False
SAMN07209519,3,16198662564,ILLUMINA,WGS,PRJNA389800,7.0,,,False,,,False
SAMN07209520,3,13695067456,ILLUMINA,WGS,PRJNA389800,6.0,,,False,,,False
SAMN07209521,3,17752362824,ILLUMINA,WGS,PRJNA389800,7.7,,,False,,,False
SAMN07209522,2,20561703652,ILLUMINA,WGS,PRJNA389800,8.9,,,False,,,False
SAMN07209523,3,13443204336,ILLUMINA,WGS,PRJNA389800,5.8,,,False,,,False
SAMN07209524,3,17230368976,ILLUMINA,WGS,PRJNA389800,7.5,,,False,,,False
SAMN07209525,3,12538386696,ILLUMINA,WGS,PRJNA389800,5.5,,,False,,,False
SAMN07209526,3,11917280424,ILLUMINA,WGS,PRJNA389800,5.2,,,False,,,False
SAMN07209528,3,15063663708,ILLUMINA,WGS,PRJNA389800,6.5,,,False,,,False
SAMN07209531,3,16242390390,ILLUMINA,WGS,PRJNA389800,7.1,,,False,,,False
SAMN07209532,3,16857254798,ILLUMINA,WGS,PRJNA389800,7.3,,,False,,,False
SAMN07209533,2,17035603508,ILLUMINA,WGS,PRJNA389800,7.4,,,False,,,False
SAMN07209534,2,15075319064,ILLUMINA,WGS,PRJNA389800,6.6,,,False,,,False
SAMN07209536,3,16031165048,ILLUMINA,WGS,PRJNA389800,7.0,,,False,,,False
SAMN07209538,2,14851024500,ILLUMINA,WGS,PRJNA389800,6.5,,,False,,,False
SAMN07209541,2,16718003400,ILLUMINA,WGS,PRJNA389800,7.3,,,False,,,False
SAMN07209543,2,19088780700,ILLUMINA,WGS,PRJNA389800,8.3,,,False,,,False
SAMN07209544,3,14654295214,ILLUMINA,WGS,PRJNA389800,6.4,,,False,,,False
SAMN07209547,3,17133994190,ILLUMINA,WGS,PRJNA389800,7.4,,,False,,,False
SAMN07209548,2,17789432700,ILLUMINA,WGS,PRJNA389800,7.7,,,False,,,False
SAMN07209550,3,14765640250,ILLUMINA,WGS,PRJNA389800,6.4,,,False,,,False
SAMN07209552,3,18165565022,ILLUMINA,WGS,PRJNA389800,7.9,,,False,,,False
SAMN07209553,2,14948093770,ILLUMINA,WGS,PRJNA389800,6.5,,,False,,,False
SAMN07209554,3,15650145772,ILLUMINA,WGS,PRJNA389800,6.8,,,False,,,False
SAMN07209555,3,13154270288,ILLUMINA,WGS,PRJNA389800,5.7,,,False,,,False
SAMN07209556,2,19461840900,ILLUMINA,WGS,PRJNA389800,8.5,,,False,,,False
SAMN07209557,3,13971975328,ILLUMINA,WGS,PRJNA389800,6.1,,,False,,,False
SAMN07209558,2,18925002300,ILLUMINA,WGS,PRJNA389800,8.2,,,False,,,False
SAMN07209560,3,15261726258,ILLUMINA,WGS,PRJNA389800,6.6,,,False,,,False
SAMN07209565,3,12501649086,ILLUMINA,WGS,PRJNA389800,5.4,,,False,,,False
SAMN07209566,3,15022063150,ILLUMINA,WGS,PRJNA389800,6.5,,,False,,,False
SAMN07209567,2,11652873000,ILLUMINA,WGS,PRJNA389800,5.1,,,False,,,False
SAMN07209568,2,13718583000,ILLUMINA,WGS,PRJNA389800,6.0,,,False,,,False
SAMN07209569,3,54742790552,ILLUMINA,WGS,PRJNA389800,23.8,,,False,,,False
SAMN07209570,2,19561540800,ILLUMINA,WGS,PRJNA389800,8.5,,,False,,,False
SAMN07209571,3,14388137564,ILLUMINA,WGS,PRJNA389800,6.3,,,False,,,False
SAMN07209573,3,23232652706,ILLUMINA,WGS,PRJNA389800,10.1,,,False,,,False
SAMN07209575,3,16757372418,ILLUMINA,WGS,PRJNA389800,7.3,,,False,,,False
SAMN07209576,2,15772617000,ILLUMINA,WGS,PRJNA389800,6.9,,,False,,,False
SAMN07209578,3,13631749122,ILLUMINA,WGS,PRJNA389800,5.9,,,False,,,False
SAMN07209580,2,13257379330,ILLUMINA,WGS,PRJNA389800,5.8,,,False,,,False
SAMN07209581,2,17818614716,ILLUMINA,WGS,PRJNA389800,7.7,,,False,,,False
SAMN07209582,2,15852156188,ILLUMINA,WGS,PRJNA389800,6.9,,,False,,,False
SAMN07209583,3,22466022870,ILLUMINA,WGS,PRJNA389800,9.8,,,False,,,False
SAMN07209584,3,14900060814,ILLUMINA,WGS,PRJNA389800,6.5,,,False,,,False
SAMN07209586,3,13499943046,ILLUMINA,WGS,PRJNA389800,5.9,,,False,,,False
SAMN07209587,2,16361702310,ILLUMINA,WGS,PRJNA389800,7.1,,,False,,,False
SAMN07209591,2,18824180700,ILLUMINA,WGS,PRJNA389800,8.2,,,False,,,False
SAMN07209593,3,16352974834,ILLUMINA,WGS,PRJNA389800,7.1,,,False,,,False
SAMN07209594,3,16488996746,ILLUMINA,WGS,PRJNA389800,7.2,,,False,,,False
SAMN07209595,3,15406168744,ILLUMINA,WGS,PRJNA389800,6.7,,,False,,,False
SAMN07209598,3,13749590656,ILLUMINA,WGS,PRJNA389800,6.0,,,False,,,False
SAMN07209599,3,15305655664,ILLUMINA,WGS,PRJNA389800,6.7,,,False,,,False
SAMN07209600,3,17624199610,ILLUMINA,WGS,PRJNA389800,7.7,,,False,,,False
SAMN07209601,3,15471099162,ILLUMINA,WGS,PRJNA389800,6.7,,,False,,,False
SAMN07209602,2,20987664956,ILLUMINA,WGS,PRJNA389800,9.1,,,False,,,False
SAMN07209603,2,18332757300,ILLUMINA,WGS,PRJNA389800,8.0,,,False,,,False
SAMN07209604,4,17164028119,ILLUMINA,WGS,PRJNA389800,7.5,,,False,,,False
SAMN07209607,2,19705515084,ILLUMINA,WGS,PRJNA389800,8.6,,,False,,,False
SAMN07209608,2,16516620600,ILLUMINA,WGS,PRJNA389800,7.2,,,False,,,False
SAMN07209609,3,16435073336,ILLUMINA,WGS,PRJNA389800,7.1,,,False,,,False
SAMN07209610,2,14846419522,ILLUMINA,WGS,PRJNA389800,6.5,,,False,,,False
SAMN07209611,3,14013622956,ILLUMINA,WGS,PRJNA389800,6.1,,,False,,,False
SAMN07209612,2,15896577988,ILLUMINA,WGS,PRJNA389800,6.9,,,False,,,False
SAMN07209613,3,13953086978,ILLUMINA,WGS,PRJNA389800,6.1,,,False,,,False
SAMN07209614,2,12224115000,ILLUMINA,WGS,PRJNA389800,5.3,,,False,,,False
SAMN07209615,2,18234628906,ILLUMINA,WGS,PRJNA389800,7.9,,,False,,,False
SAMN07209616,2,16096641948,ILLUMINA,WGS,PRJNA389800,7.0,,,False,,,False
SAMN07209617,2,13257410700,ILLUMINA,WGS,PRJNA389800,5.8,,,False,,,False
SAMN07209618,3,13760276946,ILLUMINA,WGS,PRJNA389800,6.0,,,False,,,False
SAMN07209620,3,16372331290,ILLUMINA,WGS,PRJNA389800,7.1,,,False,,,False
SAMN07209621,3,15874420676,ILLUMINA,WGS,PRJNA389800,6.9,,,False,,,False
SAMN07209622,3,26006282746,ILLUMINA,WGS,PRJNA389800,11.3,,,False,,,False
SAMN07209623,3,14993618326,ILLUMINA,WGS,PRJNA389800,6.5,,,False,,,False
SAMN07209625,2,26382172170,ILLUMINA,WGS,PRJNA389800,11.5,,,False,,,False
SAMN07209626,3,12337971936,ILLUMINA,WGS,PRJNA389800,5.4,,,False,,,False
SAMN07209627,2,13763336022,ILLUMINA,WGS,PRJNA389800,6.0,,,False,,,False
SAMN07209630,3,15865521850,ILLUMINA,WGS,PRJNA389800,6.9,,,False,,,False
SAMN07209632,3,12872691614,ILLUMINA,WGS,PRJNA389800,5.6,,,False,,,False
SAMN07209633,2,20957308582,ILLUMINA,WGS,PRJNA389800,9.1,,,False,,,False
SAMN07209634,3,13695213710,ILLUMINA,WGS,PRJNA389800,6.0,,,False,,,False
SAMN07209635,2,12597412976,ILLUMINA,WGS,PRJNA389800,5.5,,,False,,,False
SAMN07209638,2,16779662400,ILLUMINA,WGS,PRJNA389800,7.3,,,False,,,False
SAMN07209639,3,13374291660,ILLUMINA,WGS,PRJNA389800,5.8,,,False,,,False
SAMN07209640,2,16358723416,ILLUMINA,WGS,PRJNA389800,7.1,,,False,,,False
SAMN07209642,2,21512550060,ILLUMINA,WGS,PRJNA389800,9.4,,,False,,,False
SAMN07209643,3,15893160438,ILLUMINA,WGS,PRJNA389800,6.9,,,False,,,False
SAMN07209644,3,12851755474,ILLUMINA,WGS,PRJNA389800,5.6,,,False,,,False
SAMN07209645,2,15668703600,ILLUMINA,WGS,PRJNA389800,6.8,,,False,,,False
SAMN07209646,2,20053543746,ILLUMINA,WGS,PRJNA389800,8.7,,,False,,,False
SAMN07209647,3,16594757072,ILLUMINA,WGS,PRJNA389800,7.2,,,False,,,False
SAMN07209648,3,12373171314,ILLUMINA,WGS,PRJNA389800,5.4,,,False,,,False
SAMN07209649,3,15797639262,ILLUMINA,WGS,PRJNA389800,6.9,,,False,,,False
SAMN07209650,4,13342889573,ILLUMINA,WGS,PRJNA389800,5.8,,,False,,,False
SAMN07209651,2,18667717716,ILLUMINA,WGS,PRJNA389800,8.1,,,False,,,False
SAMN07209652,2,20947451458,ILLUMINA,WGS,PRJNA389800,9.1,,,False,,,False
SAMN07209653,2,16325814880,ILLUMINA,WGS,PRJNA389800,7.1,,,False,,,False
SAMN07209655,4,13167546977,ILLUMINA,WGS,PRJNA389800,5.7,,,False,,,False
SAMN07209656,2,14783599200,ILLUMINA,WGS,PRJNA389800,6.4,,,False,,,False
SAMN07209657,3,16676064086,ILLUMINA,WGS,PRJNA389800,7.3,,,False,,,False
SAMN07209659,3,13245162188,ILLUMINA,WGS,PRJNA389800,5.8,,,False,,,False
SAMN07209661,3,14603604806,ILLUMINA,WGS,PRJNA389800,6.3,,,False,,,False
SAMN07209662,3,14363258920,ILLUMINA,WGS,PRJNA389800,6.2,,,False,,,False
SAMN07209663,2,19690978946,ILLUMINA,WGS,PRJNA389800,8.6,,,False,,,False
SAMN07209665,3,14883516078,ILLUMINA,WGS,PRJNA389800,6.5,,,False,,,False
SAMN07209666,3,94604007814,ILLUMINA,WGS,PRJNA389800,41.1,,,False,,,False
SAMN07209670,3,33066574166,ILLUMINA,WGS,PRJNA389800,14.4,,,False,,,False
SAMN07209671,3,20073499968,ILLUMINA,WGS,PRJNA389800,8.7,,,False,,,False
SAMN07209672,2,15135703800,ILLUMINA,WGS,PRJNA389800,6.6,,,False,,,False
SAMN07209673,3,15546254838,ILLUMINA,WGS,PRJNA389800,6.8,,,False,,,False
SAMN07209675,2,15177106478,ILLUMINA,WGS,PRJNA389800,6.6,,,False,,,False
SAMN07270449,1,53796595800,ILLUMINA,OTHER,PRJNA391551,23.4,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270450,1,38284382700,ILLUMINA,OTHER,PRJNA391551,16.6,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270451,1,40687523400,ILLUMINA,OTHER,PRJNA391551,17.7,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270454,1,23118171600,ILLUMINA,OTHER,PRJNA391551,10.1,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270455,1,20600848200,ILLUMINA,OTHER,PRJNA391551,9.0,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270456,1,23453512500,ILLUMINA,OTHER,PRJNA391551,10.2,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270461,1,43950858900,ILLUMINA,OTHER,PRJNA391551,19.1,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270464,1,47448838500,ILLUMINA,OTHER,PRJNA391551,20.6,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270465,1,47370262500,ILLUMINA,OTHER,PRJNA391551,20.6,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270466,1,53775734700,ILLUMINA,OTHER,PRJNA391551,23.4,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270467,1,48066935100,ILLUMINA,OTHER,PRJNA391551,20.9,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270469,1,29845304400,ILLUMINA,OTHER,PRJNA391551,13.0,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270470,1,12795471600,ILLUMINA,OTHER,PRJNA391551,5.6,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270471,1,28519828200,ILLUMINA,OTHER,PRJNA391551,12.4,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270473,1,13424190000,ILLUMINA,OTHER,PRJNA391551,5.8,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270474,1,31063612800,ILLUMINA,OTHER,PRJNA391551,13.5,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270475,1,29704167300,ILLUMINA,OTHER,PRJNA391551,12.9,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270478,1,47520914400,ILLUMINA,OTHER,PRJNA391551,20.7,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270479,1,46553777700,ILLUMINA,OTHER,PRJNA391551,20.2,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270480,1,43475003100,ILLUMINA,OTHER,PRJNA391551,18.9,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270481,1,65508109800,ILLUMINA,OTHER,PRJNA391551,28.5,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07270482,1,73584136800,ILLUMINA,OTHER,PRJNA391551,32.0,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07548404,3,29764454400,ILLUMINA,WGS,PRJNA399729,12.9,,,False,,,False
SAMN07548405,3,34362104400,ILLUMINA,WGS,PRJNA399729,14.9,,,False,,,False
SAMN07548406,3,30302999460,ILLUMINA,WGS,PRJNA399729,13.2,,,False,,,False
SAMN07548407,3,30486051000,ILLUMINA,WGS,PRJNA399729,13.3,,,False,,,False
SAMN07548408,3,31896071820,ILLUMINA,WGS,PRJNA399729,13.9,,,False,,,False
SAMN07548409,3,30143813940,ILLUMINA,WGS,PRJNA399729,13.1,,,False,,,False
SAMN07548410,3,34267597020,ILLUMINA,WGS,PRJNA399729,14.9,,,False,,,False
SAMN07548411,3,33680570040,ILLUMINA,WGS,PRJNA399729,14.6,,,False,,,False
SAMN07548412,3,32377935240,ILLUMINA,WGS,PRJNA399729,14.1,,,False,,,False
SAMN07548413,3,39913799760,ILLUMINA,WGS,PRJNA399729,17.4,,,False,,,False
SAMN07548414,3,34049290860,ILLUMINA,WGS,PRJNA399729,14.8,,,False,,,False
SAMN07548415,3,32791419900,ILLUMINA,WGS,PRJNA399729,14.3,,,False,,,False
SAMN07548416,3,37948215420,ILLUMINA,WGS,PRJNA399729,16.5,,,False,,,False
SAMN07548417,3,35385081660,ILLUMINA,WGS,PRJNA399729,15.4,,,False,,,False
SAMN07548418,3,35503439040,ILLUMINA,WGS,PRJNA399729,15.4,,,False,,,False
SAMN07548419,3,34742252160,ILLUMINA,WGS,PRJNA399729,15.1,,,False,,,False
SAMN07548420,3,35513255520,ILLUMINA,WGS,PRJNA399729,15.4,,,False,,,False
SAMN07548421,3,33588568200,ILLUMINA,WGS,PRJNA399729,14.6,,,False,,,False
SAMN07548422,3,34613949060,ILLUMINA,WGS,PRJNA399729,15.0,,,False,,,False
SAMN07548423,2,11933870400,ILLUMINA,WGS,PRJNA399729,5.2,,,False,,,False
SAMN07548424,2,21353291100,ILLUMINA,WGS,PRJNA399729,9.3,,,False,,,False
SAMN07548427,2,21974944320,ILLUMINA,WGS,PRJNA399729,9.6,,,False,,,False
SAMN07548428,2,23738627700,ILLUMINA,WGS,PRJNA399729,10.3,,,False,,,False
SAMN07548429,2,20237980140,ILLUMINA,WGS,PRJNA399729,8.8,,,False,,,False
SAMN07548430,2,22200009120,ILLUMINA,WGS,PRJNA399729,9.7,,,False,,,False
SAMN07548431,2,22606622460,ILLUMINA,WGS,PRJNA399729,9.8,,,False,,,False
SAMN07548432,2,23222519820,ILLUMINA,WGS,PRJNA399729,10.1,,,False,,,False
SAMN07548433,2,25578415620,ILLUMINA,WGS,PRJNA399729,11.1,,,False,,,False
SAMN07548434,2,22944484620,ILLUMINA,WGS,PRJNA399729,10.0,,,False,,,False
SAMN07548435,2,24622258540,ILLUMINA,WGS,PRJNA399729,10.7,,,False,,,False
SAMN07548436,2,24149993220,ILLUMINA,WGS,PRJNA399729,10.5,,,False,,,False
SAMN07548437,4,42910798680,ILLUMINA,WGS,PRJNA399729,18.7,,,False,,,False
SAMN07548438,2,21575456100,ILLUMINA,WGS,PRJNA399729,9.4,,,False,,,False
SAMN07548440,2,21970079640,ILLUMINA,WGS,PRJNA399729,9.6,,,False,,,False
SAMN07548441,2,22918995720,ILLUMINA,WGS,PRJNA399729,10.0,,,False,,,False
SAMN07548442,4,44322118380,ILLUMINA,WGS,PRJNA399729,19.3,,,False,,,False
SAMN07548443,4,39760919100,ILLUMINA,WGS,PRJNA399729,17.3,,,False,,,False
SAMN07548444,2,24120741420,ILLUMINA,WGS,PRJNA399729,10.5,,,False,,,False
SAMN07548445,2,22309883280,ILLUMINA,WGS,PRJNA399729,9.7,,,False,,,False
SAMN07548446,3,30098574900,ILLUMINA,WGS,PRJNA399729,13.1,,,False,,,False
SAMN07548447,2,25020377460,ILLUMINA,WGS,PRJNA399729,10.9,,,False,,,False
SAMN07548448,2,24730875180,ILLUMINA,WGS,PRJNA399729,10.8,,,False,,,False
SAMN07548449,2,24332943600,ILLUMINA,WGS,PRJNA399729,10.6,,,False,,,False
SAMN07548450,2,24235921980,ILLUMINA,WGS,PRJNA399729,10.5,,,False,,,False
SAMN07548451,2,25387510680,ILLUMINA,WGS,PRJNA399729,11.0,,,False,,,False
SAMN07548452,2,24540696360,ILLUMINA,WGS,PRJNA399729,10.7,,,False,,,False
SAMN07548453,3,38524989420,ILLUMINA,WGS,PRJNA399729,16.7,,,False,,,False
SAMN07548454,3,37287555660,ILLUMINA,WGS,PRJNA399729,16.2,,,False,,,False
SAMN07548455,3,32273724420,ILLUMINA,WGS,PRJNA399729,14.0,,,False,,,False
SAMN07548456,2,25823155820,ILLUMINA,WGS,PRJNA399729,11.2,,,False,,,False
SAMN07548457,2,27603959440,ILLUMINA,WGS,PRJNA399729,12.0,,,False,,,False
SAMN07548458,2,23293247040,ILLUMINA,WGS,PRJNA399729,10.1,,,False,,,False
SAMN07548459,2,25055568000,ILLUMINA,WGS,PRJNA399729,10.9,,,False,,,False
SAMN07548460,2,23891165280,ILLUMINA,WGS,PRJNA399729,10.4,,,False,,,False
SAMN07548462,2,22171624200,ILLUMINA,WGS,PRJNA399729,9.6,,,False,,,False
SAMN07548463,2,22221766980,ILLUMINA,WGS,PRJNA399729,9.7,,,False,,,False
SAMN07548464,2,25037569440,ILLUMINA,WGS,PRJNA399729,10.9,,,False,,,False
SAMN07548465,2,22509504000,ILLUMINA,WGS,PRJNA399729,9.8,,,False,,,False
SAMN07548466,2,23736481200,ILLUMINA,WGS,PRJNA399729,10.3,,,False,,,False
SAMN07548467,2,22545365580,ILLUMINA,WGS,PRJNA399729,9.8,,,False,,,False
SAMN07548468,4,26741784510,ILLUMINA,WGS,PRJNA399729,11.6,,,False,,,False
SAMN07548469,4,27673319130,ILLUMINA,WGS,PRJNA399729,12.0,,,False,,,False
SAMN07548470,4,29652844320,ILLUMINA,WGS,PRJNA399729,12.9,,,False,,,False
SAMN07548471,4,24211748430,ILLUMINA,WGS,PRJNA399729,10.5,,,False,,,False
SAMN07548472,4,30831982140,ILLUMINA,WGS,PRJNA399729,13.4,,,False,,,False
SAMN07548473,4,29901363570,ILLUMINA,WGS,PRJNA399729,13.0,,,False,,,False
SAMN07548474,4,29089428180,ILLUMINA,WGS,PRJNA399729,12.6,,,False,,,False
SAMN07548475,4,31427246970,ILLUMINA,WGS,PRJNA399729,13.7,,,False,,,False
SAMN07548476,4,28647338730,ILLUMINA,WGS,PRJNA399729,12.5,,,False,,,False
SAMN07548477,4,27073533240,ILLUMINA,WGS,PRJNA399729,11.8,,,False,,,False
SAMN07548478,4,27389687160,ILLUMINA,WGS,PRJNA399729,11.9,,,False,,,False
SAMN07548479,4,27634378920,ILLUMINA,WGS,PRJNA399729,12.0,,,False,,,False
SAMN07548480,4,29335813650,ILLUMINA,WGS,PRJNA399729,12.8,,,False,,,False
SAMN07548481,4,25968178410,ILLUMINA,WGS,PRJNA399729,11.3,,,False,,,False
SAMN07548482,3,25394687700,ILLUMINA,WGS,PRJNA399729,11.0,,,False,,,False
SAMN07548483,3,24957383250,ILLUMINA,WGS,PRJNA399729,10.9,,,False,,,False
SAMN07548484,3,25663963560,ILLUMINA,WGS,PRJNA399729,11.2,,,False,,,False
SAMN07548485,4,28445046690,ILLUMINA,WGS,PRJNA399729,12.4,,,False,,,False
SAMN07548486,4,28332013830,ILLUMINA,WGS,PRJNA399729,12.3,,,False,,,False
SAMN07548487,4,26640380490,ILLUMINA,WGS,PRJNA399729,11.6,,,False,,,False
SAMN07548488,4,27933817770,ILLUMINA,WGS,PRJNA399729,12.1,,,False,,,False
SAMN07548489,4,28097579040,ILLUMINA,WGS,PRJNA399729,12.2,,,False,,,False
SAMN07548490,3,25641392880,ILLUMINA,WGS,PRJNA399729,11.1,,,False,,,False
SAMN07548491,3,24751383120,ILLUMINA,WGS,PRJNA399729,10.8,,,False,,,False
SAMN07548492,3,23627883210,ILLUMINA,WGS,PRJNA399729,10.3,,,False,,,False
SAMN07548493,2,24634084432,ILLUMINA,WGS,PRJNA399729,10.7,,,False,,,False
SAMN07548494,13,56366140502,ILLUMINA,WGS,PRJNA399729,24.5,,,False,,,False
SAMN07548497,12,14102486224,ILLUMINA,WGS,PRJNA399729,6.1,,,False,,,False
SAMN07548498,12,17354287173,ILLUMINA,WGS,PRJNA399729,7.5,,,False,,,False
SAMN07548499,12,13197241043,ILLUMINA,WGS,PRJNA399729,5.7,,,False,,,False
SAMN07548500,14,21515956805,ILLUMINA,WGS,PRJNA399729,9.4,,,False,,,False
SAMN07548501,14,23824570904,ILLUMINA,WGS,PRJNA399729,10.4,,,False,,,False
SAMN07548502,14,96637605587,ILLUMINA,WGS,PRJNA399729,42.0,,,False,,,False
SAMN07548503,14,19273462758,ILLUMINA,WGS,PRJNA399729,8.4,,,False,,,False
SAMN07548504,12,12091172393,ILLUMINA,WGS,PRJNA399729,5.3,,,False,,,False
SAMN07548505,13,42560342450,ILLUMINA,WGS,PRJNA399729,18.5,,,False,,,False
SAMN07548506,12,14662183572,ILLUMINA,WGS,PRJNA399729,6.4,,,False,,,False
SAMN07548507,2,20546476380,ILLUMINA,WGS,PRJNA399729,8.9,,,False,,,False
SAMN07548508,12,15103495258,ILLUMINA,WGS,PRJNA399729,6.6,,,False,,,False
SAMN07548509,2,14197444008,ILLUMINA,WGS,PRJNA399729,6.2,,,False,,,False
SAMN07548510,13,15363279370,ILLUMINA,WGS,PRJNA399729,6.7,,,False,,,False
SAMN07548511,13,48265550702,ILLUMINA,WGS,PRJNA399729,21.0,,,False,,,False
SAMN07548512,1,62233203722,ILLUMINA,WGS,PRJNA399729,27.1,,,False,,,False
SAMN07548513,14,20874143589,ILLUMINA,WGS,PRJNA399729,9.1,,,False,,,False
SAMN07548514,1,32158177598,ILLUMINA,WGS,PRJNA399729,14.0,,,False,,,False
SAMN07548515,15,24943785688,ILLUMINA,WGS,PRJNA399729,10.8,,,False,,,False
SAMN07548516,2,29331157476,ILLUMINA,WGS,PRJNA399729,12.8,,,False,,,False
SAMN07548517,12,14676976884,ILLUMINA,WGS,PRJNA399729,6.4,,,False,,,False
SAMN07548518,12,12251142121,ILLUMINA,WGS,PRJNA399729,5.3,,,False,,,False
SAMN07548519,2,18509063882,ILLUMINA,WGS,PRJNA399729,8.0,,,False,,,False
SAMN07548520,12,15640985662,ILLUMINA,WGS,PRJNA399729,6.8,,,False,,,False
SAMN07548521,12,11872552449,ILLUMINA,WGS,PRJNA399729,5.2,,,False,,,False
SAMN07548522,12,11974168506,ILLUMINA,WGS,PRJNA399729,5.2,,,False,,,False
SAMN07548523,1,84809491880,ILLUMINA,WGS,PRJNA399729,36.9,,,False,,,False
SAMN07548524,1,27252969582,ILLUMINA,WGS,PRJNA399729,11.8,,,False,,,False
SAMN07548525,1,27905042752,ILLUMINA,WGS,PRJNA399729,12.1,,,False,,,False
SAMN07548526,1,28830810166,ILLUMINA,WGS,PRJNA399729,12.5,,,False,,,False
SAMN07548527,1,22201088962,ILLUMINA,WGS,PRJNA399729,9.7,,,False,,,False
SAMN07548528,1,41726358800,ILLUMINA,WGS,PRJNA399729,18.1,,,False,,,False
SAMN07548529,1,28793553084,ILLUMINA,WGS,PRJNA399729,12.5,,,False,,,False
SAMN07548530,1,22473971368,ILLUMINA,WGS,PRJNA399729,9.8,,,False,,,False
SAMN07548531,1,45497898200,ILLUMINA,WGS,PRJNA399729,19.8,,,False,,,False
SAMN07548532,1,22560397876,ILLUMINA,WGS,PRJNA399729,9.8,,,False,,,False
SAMN07548534,2,25175062166,ILLUMINA,WGS,PRJNA399729,10.9,,,False,,,False
SAMN07548535,14,15184305913,ILLUMINA,WGS,PRJNA399729,6.6,,,False,,,False
SAMN07548536,1,37356151486,ILLUMINA,WGS,PRJNA399729,16.2,,,False,,,False
SAMN07548646,1,12662514200,ILLUMINA,WGS,PRJNA399729,5.5,,,False,,,False
SAMN07548905,3,20680454800,ILLUMINA,WGS,PRJNA399729,9.0,,,False,,,False
SAMN07548909,2,12450100730,ILLUMINA,WGS,PRJNA399729,5.4,,,False,,,False
SAMN07656074,1,111904428732,ILLUMINA,WGS,PRJNA407486,48.7,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07664462,2,36660689800,ILLUMINA,WGS,PRJNA407954,15.9,NSL 30053,33.0,True,Maize.Group.Ames.Panel.2010,W22,True
SAMN07702536,3,21202819506,ILLUMINA,WGS,PRJNA412222,9.2,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07702537,3,20126567344,ILLUMINA,WGS,PRJNA412222,8.8,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07709020,3,12354399992,ILLUMINA,OTHER,PRJNA327875,5.4,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07709022,3,12301340450,ILLUMINA,OTHER,PRJNA327875,5.3,PI 550473,48.0,True,Maize.Set.Inbred.Diversity.282.Plus.NAM.Parents,B73,True
SAMN07821887,1,23081461500,ILLUMINA,WGS,PRJNA415348,10.0,,,False,,,False
SAMN07821888,1,21204940500,ILLUMINA,WGS,PRJNA415348,9.2,,,False,,,False
SAMN07965879,3,80503253000,ILLUMINA,WGS,PRJNA416839,35.0,,,False,,,False
